column0,cell2_z2,cell3_z2,cell4_z2,cell5_z2,cell6_z2,cell7_z2,cell8_z2,cell9_z2
132,0.000827609105943663,0.000284622974394749,0.000624637809300226,0.000213259003643421,0.00103524760575949,0.000753410119454376,0.00125511762349222,0.000608554213896674
132.25,0.000440209947498519,0.000396319062184199,0.000384202062958673,0.00066834370222564,0.000265273344775015,0.000565514084191808,0.000922642389348195,0.00133709940452975
132.5,0.000452990725858968,0.000433694175353975,0.000426010501811271,0.000744264505817185,0.00030132768527724,0.000493905649005483,0.000482562497790901,0.000685557370784034
132.75,0.000480028351843328,0.000446005933650379,0.00053267503334567,0.000785978128152084,0.000383627312816079,0.000300303091993471,0.000531892249655976,0.000840010676417992
133,0.00101941812045907,0.000659616106634344,0.000682595423048301,0.00123187506720069,0.00165949449885518,0.00189600940813044,0.00117054231134427,0.000890961781229652
133.25,0.000502362757311236,0.000333801064239945,0.000702573327975173,0.000765501273361743,0.000862795778172354,0.000119838454318157,0.000801046764498428,0.000486407532777094
133.5,0.000488413467815137,0.000267142090140968,0.000737449292021992,0.000667443551015846,0.000956389987519587,0.000387741548115651,0.000344807566102116,0.000673184153301521
133.75,0.000458142732348545,0.000251013675381669,0.000721352154138525,0.000522440068108153,0.00106381881153167,0.000554825592457003,8.0526129719679E-05,0.000403517967487799
134,0.000820507762065307,0.000411186630886098,0.000355057519785206,0.00076556161474922,0.000558329042366222,0.00164751696439058,0.00220588618157368,0.00151886962154911
134.25,0.0004306978709013,0.000392438091737718,0.000623032179916076,0.000324860226726847,0.000947171174614197,0.000541016635558081,0.000780834679829509,0.000744052672397512
134.5,0.00044380208462846,0.000428130365665226,0.000562396988926403,0.000444726194081499,0.000814799158941624,0.000633728550631086,0.000922817831911959,0.000141339120309179
134.75,0.000469400223438229,0.000427611760292546,0.000525256891492921,0.000629671480313485,0.000638765552001745,0.00038657273596516,0.000737097653567979,0.000891511938937761
135,0.00100501450780626,0.000623522943400962,0.000676912581850554,0.000543399428973308,0.00110209787079859,0.000302617683882185,0.00151816474811207,0.000722265434292841
135.25,0.000490703501692037,0.000267162250290473,0.000497116634867834,0.000805382790160036,0.000412097298890109,0.000309203786275405,0.000939855689089103,0.000619321781536161
135.5,0.000477605195025125,0.000198692928432199,0.000492067209884142,0.000782839088327515,0.000377048744964952,0.000422973393478974,0.000965623386267039,0.000358118044478916
135.75,0.000449491504622719,0.000242923532036788,0.000478491057610733,0.00063150123747276,0.00038414903369585,0.000683112742569979,0.000791482241731077,0.000411599128417843
136,0.000803736072769173,0.000220543684985515,0.000428632541256132,0.000220489502561594,0.00100798950941158,0.000654850046751128,0.0013648331238516,0.000397413866985045
136.25,0.000424053817887269,0.000488900751891246,0.000445898893146874,0.000159330200561933,0.000466995640483048,0.0010214509707088,0.00018500638147079,0.000585029846475446
136.5,0.000436231222922248,0.000550927511926359,0.00043231568106231,0.000134068100576201,0.000498297472346737,0.000952454884755646,0.000216321747203869,0.000705498307755644
136.75,0.000459701003025807,0.000567026077184001,0.00042746380852038,0.000405508270097672,0.000607763445025599,0.000779007972798398,0.000347281563138843,0.000366956546128834
137,0.000988960742991273,0.000643046718932268,0.000577413561808482,0.000380918287805229,0.000917256103492762,0.000225335866685385,0.000825613719021441,0.00042507052094176
137.25,0.000480180649081302,0.000395980914930053,0.000427692192236162,0.000769101034799566,0.000749826850250456,0.000662060994537546,0.000736128740329095,0.000981561311529413
137.5,0.000468311894275852,0.000265603082453007,0.000421622745150728,0.0008380983043575,0.000786901822103115,0.000652620619645634,0.000833611451148887,0.00073614650413636
137.75,0.000442687199849346,0.000183054642293199,0.000430997949896947,0.0008162158069871,0.000806422135188933,0.000751780837850219,0.000787379690086486,0.000299280095503075
138,0.000776612405339286,0.000226600615758901,0.000439010413868168,0.0003258832702716,0.000143630298223714,0.000602229262347281,0.00130690749953571,0.00112590967180146
138.25,0.000419593351442391,0.000382834292411286,0.000506252189515568,0.000616673464618674,0.000642371674245427,0.000914540309295126,0.00063032278766334,0.000490376984907216
138.5,0.000431594723323965,0.000461583835913397,0.000578566957132667,0.000493549271223939,0.000493154856073064,0.000740901269070642,0.000468958148492829,0.000486196479789525
138.75,0.000453948029693882,0.000496185764984128,0.000629114753893335,0.000451759420632563,0.000344205293431993,0.000714664798582803,0.000288995834878076,0.000793233360867912
139,0.000972036326717895,0.000727176284458665,0.000417852206532686,0.000453854131676127,0.000116616147516534,0.00109363853395489,0.00119611253592156,0.000932900212685668
139.25,0.000474408107266805,0.000375061316658571,0.000646822974985972,0.000501980178756359,9.85693265266162E-05,0.000349213078645025,0.000200582035998238,0.00113380034781089
139.5,0.000462898705057427,0.000271117336516789,0.000586069846826388,0.000527898902759011,0.000279094473755478,0.000104770010431617,0.000116380117157736,0.00106018015834211
139.75,0.000437878263790975,0.000190338034714233,0.000495208428671303,0.000500455660903126,0.000454471657180825,0.000110797742398732,9.68178781790405E-05,0.000346510153476597
140,0.000749445530085679,0.00020466379522188,0.000564428360968818,0.000857301561062679,0.0011805560554008,0.000670961197269976,0.00163579450252172,0.00154504248813543
140.25,0.000412007738632501,0.000325876163948208,0.000296220247880695,0.000339437631878063,0.000645481727004402,0.000308154136586499,0.000386879068737027,0.000809443249682617
140.5,0.000422477714355437,0.000387670300032963,0.000301572126454607,0.000287908729037794,0.000658283938160729,0.000384468926820705,0.000343753236311643,0.000578817107859964
140.75,0.000443717433653587,0.000413962395703377,0.000355399660788114,0.000305889279778972,0.000665344046193682,0.000221822351001538,0.000592049859562513,0.000847677702210156
141,0.000962905265619896,0.000915021891704514,0.000953969979496739,0.00121148968694721,0.00208896117328263,0.00100411496731091,0.000906920565874941,0.000612253856404524
141.25,0.000466214047043935,0.000323819594734256,0.000435287420849185,0.00045083402478646,0.000629567436893191,0.00040459449659629,0.000246177546893785,0.00101373361924657
141.5,0.000455863882728657,0.000272457442882061,0.000396684026308698,0.000471156454671671,0.000579501852475963,0.000458497831330064,0.000874501434520329,0.00048231962514971
141.75,0.000432136336852993,0.000266919655332787,0.00034014864462246,0.000431172363658007,0.000520523936768207,0.000683164119611901,0.000820498124493176,0.000483979181687994
142,0.000715101110240699,0.000324299030324837,0.000758773187806352,0.00127776859067958,0.000637130020868086,0.000585917876331426,0.000733945168096633,0.000572941640230054
142.25,0.000405874247100711,0.000407185592304658,0.000271002639400581,0.00017870354098915,0.000399930754669474,0.00082612230298355,0.000511089385250858,0.00088955389115207
142.5,0.000416668056108349,0.000448998746916351,0.000347074617360088,4.28851828887135E-05,0.000411401630444767,0.000927991684810729,0.000598347721495558,0.000587991504763544
142.75,0.000438270152064203,0.000456854852556129,0.000410379340436324,0.000200495164029049,0.000443979477144794,0.000854706647415186,0.000138337444967619,0.000681876750750576
143,0.000944839293858963,0.000881626085476445,0.000485236668550132,0.00109612438034988,0.00131350123969282,0.00127852942296503,0.000457678592336536,0.00116503864987647
143.25,0.000463561444179843,0.00034820904695761,0.000440955163139157,0.000479231658197199,0.000539242704608504,0.000697887566700202,0.000284938578008116,0.000560717122931594
143.5,0.000453700662268233,0.00029030257448303,0.000354668903596641,0.000514771749939388,0.000539278745509948,0.000709223365657978,0.00018545198986782,0.000671768528416983
143.75,0.000430061419006998,0.000267118338246947,0.00023703940501495,0.000498211791475548,0.00046279604790524,0.000467383296836503,0.000269925511685592,0.00059706042824129
144,0.00067263709865702,0.000284958583760919,0.000554623412055189,0.000741767973518885,0.000748696136448929,0.00143029841893923,0.00163960582407468,0.000447214467774734
144.25,0.000400725529007374,0.00035417782581297,0.000205076503090587,0.00029680334791723,0.000211775107528941,0.000425719042346339,0.000574962973123712,0.000271027117577442
144.5,0.000411192954608095,0.000375225552826713,0.000376471797678327,0.000209627104167,5.33168481540492E-05,0.000154578257886797,0.000516830401063946,0.000620436303567393
144.75,0.000432980497877606,0.000367180685136004,0.000523342064380473,0.000232997480405669,0.000117875299547472,5.32532432360412E-05,0.000503983939403085,0.000766230556773537
145,0.000920395769658642,0.00076835254465688,0.000275273654126194,0.00125802745613972,0.000651569507282821,0.00135588474767994,0.00042835256064222,0.000814446825034486
145.25,0.000460045668978686,0.000264282117821779,0.000662600845635659,0.000397386347572397,0.000361261238626489,0.000183585403296334,0.000969316857871275,0.000637314872479472
145.5,0.000449621119677871,0.000243340511310112,0.000628482880281808,0.000402909804610214,0.000361696601249242,0.000556951251924954,0.000541569137695517,0.000498165159008724
145.75,0.000425043771290264,0.000274697112613441,0.0005560970303069,0.000345488034971804,0.000378538308016802,0.000685544639589928,0.000532887265487209,0.000156800491473767
146,0.000636623703010395,0.000349767394239508,0.000315708283343868,6.36791326911629E-05,0.000963087369741388,0.000622130458770929,0.000799490456419214,0.00132823542583349
146.25,0.00039243904007146,0.000393641779917577,0.000315745971531691,8.49398098461882E-05,0.000163312196860332,0.000634107144581869,5.73357703427699E-05,0.000668303430614966
146.5,0.000403314376954248,0.000409515641803091,0.000229365130312347,7.18651607411196E-05,0.000111976320793212,0.00062915669328601,0.000381778189303783,0.000822806506904697
146.75,0.00042607707859152,0.000389377962147375,0.000193653172312433,0.000202020285572192,0.000136558046764332,0.000420040009115483,0.000372357705583882,0.000623771981573876
147,0.000895321650465728,0.000838907425215852,0.000850800582736938,0.000456445590645225,0.00117571951327795,0.000611604794146777,0.000260567991138031,0.000412687428942616
147.25,0.00045584441487766,0.000276457507320191,0.000229856232378019,0.000295472326588178,0.000325063783906089,0.000147454659574883,0.000952831334893554,0.000634359655791694
147.5,0.000445347869920564,0.000255608664157535,0.000199475492760618,0.000224983342223959,0.000283325858758386,0.000391229896850369,0.000856075788052838,0.000863490613994843
147.75,0.000420588960062414,0.000286526768057581,0.000152134174411485,0.000103104621505115,0.000286479806967666,0.000636028470158013,0.0010031771577531,0.000707505685190025
148,0.000594978724976002,0.000199165686783629,0.000515559314832453,0.000605383755527056,0.000505970982311447,0.000762323959697485,0.00105613015790587,0.000970850817748154
148.25,0.000387173755309407,0.000389946654167019,0.00014878168347146,0.000249509200333702,0.000112224881070922,0.000832279934252395,0.000650546574308148,0.000348825357317286
148.5,0.000399177918245533,0.000399258273717883,0.000232579651023407,0.000426349491582833,0.000265906154425533,0.000860349047223347,0.000321450560638986,0.000494984982024083
148.75,0.000422687169368746,0.000372204776916372,0.000324369177356539,0.00055434754955921,0.000412925746108007,0.000642745868536073,0.000449753078577732,0.000287276615623125
149,0.000858912103340475,0.000641000871159231,0.000299427263318105,0.000960696581558564,0.00106824267097076,0.00126610483712107,0.000856709688057623,0.00099642126461776
149.25,0.000452602045180341,0.000236214570885575,0.000436484264971662,0.0005919579664663,0.000648251088508728,0.00030108750497646,0.000662480537086087,0.00066492096074177
149.5,0.000440701080538882,0.000199915133960686,0.000475090355729356,0.000504636836827292,0.00062875363056133,0.000157900928066911,0.000849545941233805,0.000501788471808574
149.75,0.000414765160253858,0.000230837975139766,0.000495227369489356,0.000372302088151364,0.000575921753234033,0.000265638736144533,0.000641990309829674,0.000773011728587789
150,0.000557473436236425,8.92247302011069E-05,0.000306645808018574,0.00126306785495234,0.00120912745680702,0.00117226458407895,0.00124135443476616,0.000925520720676129
150.25,0.000379969774191342,0.000348850077500964,0.000551016893152634,9.5226028203364E-05,0.000285302173135747,0.000479718213197776,0.000898328319938216,0.000541926691070993
150.5,0.000392927088594207,0.000370440329190394,0.000567139233404115,0.000188844065892914,0.00015206488074032,0.000487687190171199,0.000539439830836721,0.000276245598127941
150.75,0.000416929679302097,0.000356568379424586,0.000570600333586742,0.000290481683429235,0.000261225323067271,0.000572921490147614,0.000161221595901705,0.000677522573679928
151,0.000820175352673845,0.000487755320806958,0.000715731146688723,0.00115358735008266,0.000519648917867885,0.000925479699705992,0.00134588487155961,0.00122075179344146
151.25,0.000446274397197283,0.000274563913484046,0.000458866015175723,0.00038808692347851,0.000607117105292394,0.000438546771419146,0.000281467750408819,0.00064732992821445
151.5,0.000433013565055258,0.000258264352343773,0.00034654607662789,0.000382671547315191,0.000700785917777035,0.000443595299606507,0.000533443960357924,0.00047102815760475
151.75,0.000406317972134739,0.000278422814850375,0.000210299076554067,0.000394472614948068,0.000794218062185758,0.000500702458080275,0.000657005796952395,0.000430115329079394
152,0.000525437355042315,5.23123969149656E-05,0.000393436196802794,0.000327270515812858,0.000477874761555356,0.00123485331607968,0.000431234754628901,0.000378546496489792
152.25,0.000372250083979751,0.000341294219435999,0.00015841583379773,0.000399344504747563,0.00066924751252037,0.000485337717291164,0.000764640834774496,0.000582954532803495
152.5,0.000386923645025596,0.000343725619581432,0.000275639544834397,0.000384338656617908,0.000552449541278459,0.00070375209657185,0.000464508883228147,0.000362704624264545
152.75,0.00041165262619581,0.000317912801684081,0.000383201730568618,0.000308761421403272,0.000342680267883659,0.000500245367328833,0.000221334723879023,0.000208784015738183
153,0.000776434534592769,0.000295726197294878,0.000921105030509128,0.000370261031829147,0.00115581852164525,0.00122974284586401,0.00147663860392594,0.00102779597578446
153.25,0.000440084794012138,0.000237669832329781,0.000438306703653054,7.03588206577608E-05,0.000165356490544423,0.000523736035236508,0.000211310404758439,0.000483024740920993
153.5,0.000425712959436912,0.000234917039240048,0.000393111902689985,0.000113374343856875,0.000387464813875675,0.000393619407112924,0.000466687536575469,0.000461526728195344
153.75,0.000398737127355091,0.000273186822328481,0.000299648144180756,0.000249441546237382,0.000551538468211871,0.000167734158635815,0.000812699873519905,0.000787687470471127
154,0.000501565660137926,0.000292531409314383,0.000721556934957328,0.000472223636672416,0.000913414099564131,0.000643725578520485,0.000786104794878703,0.00114746830000831
154.25,0.000365964510401856,0.000357430250497828,0.000229498816337607,0.000432451283641314,0.000677678337228331,0.000234568070994252,0.000813142160335829,0.000505925038159354
154.5,0.000381675531980523,0.000374777430402484,0.000319864798123257,0.000443848418179454,0.000661305543506849,0.000445490375930092,0.000816946899064499,0.000712922185189607
154.75,0.000406226765616725,0.000366888155691259,0.000439278666541434,0.000426014176009608,0.000522119691985193,0.000507758422598427,0.000774082371647985,0.000991231573728708
155,0.000732920242150894,0.000378215243861724,0.00140957339372233,0.000667268278981033,0.00059118538492386,0.000573971325341703,0.000633203940696804,0.000811161528429215
155.25,0.000432313376047213,0.00032884660602436,0.000567860609825844,0.000364624181973199,0.000253497071514967,0.000518879749072024,0.00051958916229572,0.000755620345580612
155.5,0.00041665508034142,0.000321082645656734,0.000563513566611122,0.000411956790032532,0.000116226828634026,0.000341697442011482,0.000185400422154026,0.000637642855101303
155.75,0.000389417609356799,0.000328790267064715,0.00048685999488757,0.000492068119118931,4.526149492819E-05,0.000178848659558312,0.000373310010491131,0.000123277315896582
156,0.000482618166857863,0.000280270305460618,0.000673422671663204,0.000942043246963784,0.00144425153037871,0.00106487875117648,0.00064345180694212,0.000175009761631278
156.25,0.000358503393159392,0.000336525107370869,0.00023801355984448,0.00063120950639198,0.00012378528961103,0.000155787412612863,0.000239936681024414,0.000654274800954355
156.5,0.000375304874825294,0.00032155118670154,9.46288798333439E-05,0.000675223890292796,0.000268525105803503,0.000401573924795734,0.000977235437442624,0.00014567385907172
156.75,0.000399795856553354,0.000289217188279334,0.000106634071422022,0.00065661369701259,0.000477519321934308,0.000627861705567968,0.000823878992778876,0.000423903097303303
157,0.000683529403027349,0.000203689423166588,0.00104854948487822,0.000544792847962291,0.0010718123402029,0.000806757840012492,0.00152574782251878,0.000585649679785704
157.25,0.000424095807964331,0.00021311219239708,0.000313574618495433,0.000568441260045446,0.000894599022166279,0.000598609558003142,0.000294672741803878,0.000569106826678009
157.5,0.000407850610339558,0.000202286595747921,0.000378584828967843,0.000489527113088139,0.00104162889410561,0.000713023320872094,0.000510775633493169,0.000657195784052558
157.75,0.000380976720709669,0.000226326664839278,0.000414619564212881,0.000393716832460888,0.0011332007103497,0.000706535939460844,0.000290672808656001,0.000396733910517007
158,0.000467384920671256,0.000397110798586559,0.00033846387777661,0.000558133775413775,0.000960393899887511,0.000848030033775907,0.0012787652138832,3.06787381754153E-05
158.25,0.000352291465013645,0.000295286986357252,0.000450816971538692,0.000231612550485646,0.00101033329470004,0.000251993663451092,0.000803175504111356,0.000664701650406575
158.5,0.000369661312716827,0.000321556899224531,0.000485620274176389,0.000201694307298935,0.000811014403986494,0.000265102866515281,0.000218317278681429,0.000491567821144362
158.75,0.000393694280231169,0.000331697640195586,0.000533742604530877,0.000232147209080839,0.000571884898277247,0.000202732436556754,0.00071031981260501,0.00076900810812715
159,0.000634252571768715,0.000190017418754375,0.00087780633985727,0.000338315355768395,0.000649844526820838,0.000845975352897128,0.000797898838333782,0.000355452989677537
159.25,0.000415938801789546,0.000347444679743405,0.000624338282409801,0.000276777393528087,0.000289356031405458,0.000337933890650433,0.000584439406617826,0.000377144176888883
159.5,0.000399354454003093,0.000359421817351151,0.000649433660676526,0.000270514677503818,0.000477935377507104,0.000456946177434226,0.000260553629290686,0.000411862170696332
159.75,0.000372914020914374,0.000385499740106317,0.000642558608390345,0.000265340301164279,0.000665659956283473,0.000452192919213462,0.000582454681368354,0.00137316038458562
160,0.000460313555155898,0.000523552583289375,0.000864095916880756,0.000143559603977182,0.000938422879198738,0.000340330176079575,0.00113464667986081,0.000277723705510797
160.25,0.000346083439380192,0.000428673295064364,0.000566154973212863,0.000326261960623608,0.000788270139951148,0.000298690596174178,0.000221861760355886,0.000841516620876886
160.5,0.000363608185947882,0.000434078662468184,0.000496572336970192,0.000390550391184159,0.000746631001234248,0.000274993616992244,0.000494067153614035,0.00040399500109401
160.75,0.000387153379002094,0.000417326777336876,0.000441961905677106,0.000409132456338653,0.000639057400532757,0.000110571005030698,0.000688558051920542,0.00124490684749004
161,0.00058492808929305,0.000235816387078542,0.000957318458811589,0.000524337038191944,0.000666509651970316,0.000544331653704125,0.000385503113318373,0.00115938982344441
161.25,0.00040783079320141,0.000334688444084011,0.000323390907230861,0.000304028166149441,0.00063591911971961,0.000244264206546621,0.000386577993633974,0.00115718934157165
161.5,0.000391507876964774,0.000280976840452439,0.000290755591157288,0.000170934853969189,0.000770852863253365,0.000196012213453639,0.000628399309039074,0.000525516556619447
161.75,0.000365898290895875,0.000240388962849041,0.000259191909940298,0.00010499392057836,0.000951164843001349,0.00013943193406935,0.000582870937311487,0.00050887189943069
162,0.000458339324780536,0.000338519691053254,0.000281141271560183,0.000892132237594408,0.000457314168360872,0.000906531009914515,0.000501080568469265,0.000937986956768807
162.25,0.00034092386500438,0.000230124896635152,0.000272842951663159,0.000480307179270729,0.00108319788613936,0.000347746246680794,0.000552648719485254,0.000674145995552505
162.5,0.00035815728212442,0.000239374261834866,0.000305275163302863,0.000656328177825129,0.00107778593809335,0.000315626485325141,7.89784010827442E-05,0.000421427297060051
162.75,0.000381078096224624,0.000231571334672645,0.000337268766351079,0.00077115191298795,0.000947513607321011,0.000421920408289648,0.000274592379959437,0.000656695999754273
163,0.000540657399572962,0.000245176746036384,0.000721422693868377,0.000309368985834407,0.000492032283213167,0.00179497547826557,0.000629190086535969,0.000217735304137601
163.25,0.000400165772317548,0.000180734122571156,0.000416256631172308,0.000754279117509434,0.000644527875037772,0.000749079947289221,0.000140540890412823,0.000121181521983745
163.5,0.000384202582421049,0.000172651919400311,0.000456255336791259,0.000629896583934239,0.000491925366471471,0.000861448230571881,0.0007600053158236,0.00031328150756176
163.75,0.000359343762483105,0.000218156691510882,0.000504853289862331,0.000514349371937826,0.000414977603673485,0.000883139664480987,0.000485556250084736,0.000383459345848882
164,0.000459828860585173,0.000437981309042847,5.76437013244572E-05,0.000560740987116125,0.000454028983641975,0.00121745593158765,0.000769423208191923,0.00118890092732262
164.25,0.000336239357841435,0.000350587370696787,0.000549551433588668,0.000511455008057024,0.00031574178117738,0.000751527589212254,0.000613903851961068,0.00010997071856476
164.5,0.000353280820875316,0.000398013163463924,0.000549001848066448,0.000652422103972008,0.00024719826272815,0.000599913577256671,0.00063282570355084,0.000800798021259452
164.75,0.000375894965206189,0.000406516939060597,0.000505763583078493,0.000751772640742702,0.000131385295278615,0.000382701435658382,0.000316121697278803,0.000496348306125043
165,0.000504767717979915,0.000582739792757419,0.00070700724592494,0.000224725676979444,0.00013884204923591,0.000448574095205878,0.00041960230681786,0.000390381594389664
165.25,0.000393798243071439,0.000349663240322205,0.000382597233636953,0.000758297337381838,0.000230111618276104,0.000188643254332511,0.00054787952753059,0.00047455735463159
165.5,0.000378221034922352,0.000302046378936323,0.000316628312012896,0.00063014784565266,0.000381817138018847,0.000151646881721591,0.00027249759159752,0.00127048576551717
165.75,0.000353760973070228,0.000280965667950619,0.000295064778481691,0.000475542799451396,0.000457887431740027,0.000271752051917818,0.000362534275362348,0.00048665499075572
166,0.000458788768535624,0.000560730214087627,0.000261225877451036,0.00112611255978058,0.000135313295665165,0.00052801605636958,0.00104878252090533,0.000442921333643398
166.25,0.000331704785053639,0.000311496986301445,0.000318739626876799,0.000229280324958377,0.000489236443059682,0.000284648622751022,0.000226671917601423,0.000966683999823341
166.5,0.000348550345921343,0.000326816149721193,0.000335311248130795,0.000310536272865688,0.00044363863454272,0.000404445683227693,0.000320668379820071,0.000242488108084544
166.75,0.0003712572749676,0.000308844734202527,0.000318709435679083,0.000389378431478873,0.000283418630592051,0.000400174208479723,0.000261094753852873,0.000274220838047669
167,0.00047796473877144,0.000600343911378338,0.000587238320508373,0.000748860658896647,0.000149319587090735,0.000490756475044361,0.000581386337587247,0.000523782168008483
167.25,0.000388509434743315,0.000189587785681251,0.000268053466158718,0.00040607340410755,7.34480911594503E-05,0.000542466007621511,0.000212274269449465,0.000720054872463197
167.5,0.000373188566592365,9.73025428860423E-05,0.000264687307126971,0.000283545059633135,0.000236395073581287,0.000395055574417636,0.000222152562152339,0.000832996142429646
167.75,0.000348692332089487,4.8073037954366E-05,0.000292196770195312,0.000145659044869298,0.000386984708042498,0.000410314828166417,0.000333296764808619,0.000842081011869373
168,0.000453879251687514,0.000333571056839416,0.000332826130888408,0.000610868761389712,0.000582300085904855,0.00100766697654673,0.000441971653421279,0.000646728237758321
168.25,0.000326702361243487,0.000183735256074925,0.000349316936964303,0.000336582252198575,0.00055453386832421,0.000143358234717104,0.000481973490784798,0.000571991927759669
168.5,0.000343350458283479,0.000231305701942024,0.00033926566462909,0.000500815982823134,0.000563991461061018,0.000316769234211693,0.000734482482568029,0.000331857812879698
168.75,0.000366528316912079,0.000242577925946581,0.000296461783799363,0.000639506478258179,0.000524236161917912,0.000354484384166009,0.000481064041041976,0.000605247849869518
169,0.000463087222771705,0.00061028709351461,0.000792468228496612,0.000631297515001695,0.000560078004922985,0.000970528475974701,0.000684007442360122,0.000379603381936884
169.25,0.000383965705779218,0.00026705933075653,0.000214449476292958,0.000700578539103956,0.000304454465633734,0.000590933477072014,0.000325605026983935,0.000601020605553423
169.5,0.000368940598206795,0.00030291199023734,0.000256023847263044,0.000637631636303956,0.000207260972978302,0.000522182915495083,0.000442828248621207,0.00062678562813704
169.75,0.000344301511403128,0.000363877701512597,0.000329069557732391,0.000525770050716381,0.000146311939235706,0.000459582951498807,0.000136067720988802,0.000547792716764358
170,0.000445228890665937,0.000325048035669538,0.000306875848035031,0.00053504959645736,0.00047167975784997,0.000290845554654042,0.000299535640664047,0.00103246707404408
170.25,0.000322176325345103,0.000446117944602464,0.000432851181756859,0.000280605158851371,0.000202616187058825,0.000172926469685477,0.00022336718899181,0.000794519371490472
170.5,0.000338624190133753,0.000453453148193228,0.00041957316465897,0.000275000661123608,0.000271429287900123,0.000148371118820599,0.000171214413149962,0.000565038215728512
170.75,0.000362240042338169,0.000419681898949939,0.000363264627656898,0.000368259532378293,0.000327046304277737,0.00014328993703058,0.000325773403731887,0.000712354168443777
171,0.000463573473777469,0.000725156419671705,0.000601286652167219,0.000274865068584588,0.00033719595932636,0.000214650247729795,0.000565277259329062,0.000207409644151999
171.25,0.000379562860665338,0.000339449793662917,0.000138442331633352,0.000480025705235714,0.00048070183414497,0.000405129800619786,0.000387173604805842,0.000464831520595963
171.5,0.000364467726860098,0.000321389988831598,0.000106178376352814,0.000466445771553117,0.000570869957807852,0.000459424942002777,0.000754743353718459,0.000285775146341379
171.75,0.000339454954063066,0.000337688929095833,0.000203823481298621,0.000410978315126127,0.000629864862702608,0.000420483226516251,0.000357006068591429,0.000315182192105933
172,0.000432159256109022,0.000230815904719803,0.000803296688815532,0.00127447315037335,0.00029219391295947,0.000539501262136599,0.000761501641047177,0.00103826838530535
172.25,0.000317753929310354,0.000345080004090778,0.000374464290588982,0.000207678049142052,0.000641821355657606,0.000346423867262202,0.000652485704512579,0.000457613228394609
172.5,0.000334687352763982,0.000315034259945308,0.000385930165852697,0.000129424874816384,0.000657203931116992,0.000318122963102517,0.000454793976905001,0.000419986249660025
172.75,0.000359120321997963,0.000245643676579963,0.000363856536998257,0.000165171190369894,0.000635610422707789,0.000220728596393718,0.000471056696324384,0.000426034420238129
173,0.000477241518501793,0.000461250878623045,0.000903288428121998,0.00112036398635585,0.000512508737712702,0.000529965582519342,0.00125500283805717,0.000806840689983384
173.25,0.000375938469698962,0.000161876731847905,0.000227758823344018,0.000303791336796823,0.000654600525203649,0.000290993323995133,0.000381422683714794,0.000508963272573622
173.5,0.000360059719382503,0.000221935219716952,0.000211516142259988,0.000307670076038724,0.000646567961556272,0.000148513738570264,0.000211039562436961,0.000333410707925691
173.75,0.000334030716225357,0.000309933630662975,0.000257121923177551,0.000246978700705558,0.000581826625749454,0.000202992976940549,0.000406497470415238,0.000689087424278922
174,0.000418568108734259,0.00024165773593574,0.000230748129690934,0.00071321915108727,0.00032343938053048,0.000950129360992453,0.000677427385297488,0.000895513601432843
174.25,0.000312509474144239,0.000410576161722744,0.000383871057043664,2.57315689659893E-05,0.000366405763169219,4.0619973651062E-05,0.000426926582557916,0.000133777891089147
174.5,0.00033026030269433,0.000420798806067768,0.000384408392957301,0.000137499039605832,0.000305006513433371,0.000145675463645092,0.000463392625183292,0.000489892895371188
174.75,0.000355699093079383,0.000401651416903826,0.00034307408340995,0.000280825377855714,0.000351693968586238,0.000103030442014359,0.000448083277769903,0.000484598116027281
175,0.000500611127046056,0.000192814978374947,0.00063977906192011,0.0011470764183105,0.000333581842365447,0.000578262557021238,0.00111810153664249,0.00126636210329817
175.25,0.000371950493616899,0.00038733549534046,0.000117062121443724,0.000530076767847009,0.000573382089466815,0.000124217391249689,0.000133969471238325,0.000583625096268274
175.5,0.000354944865515047,0.000404797602283127,3.34274094430365E-05,0.000597206834572611,0.000581851106511221,8.6008004133485E-05,0.000222349382353259,0.000700560099197629
175.75,0.000327596094515488,0.000440321334372054,0.000205317176582777,0.000600671752011872,0.000597650343828336,0.000107387258718294,0.000392489345854379,0.000729643763505482
176,0.000403038407425337,0.000434133703433842,0.000393372764232675,0.000230174481811846,0.000709309940449203,0.000701213917768733,0.000637646687447342,0.000339503801265728
176.25,0.000306050793217202,0.000459141158868737,0.000469808627818726,0.00043439672555478,0.000468082670913438,0.000220818837595723,0.000626124664260401,0.000258949231718101
176.5,0.000324522776629306,0.000439821572428145,0.000550444177383593,0.000336313334813994,0.0003457491409341,0.000307206231814769,0.000377962060900309,0.00013294658123246
176.75,0.000350605417980819,0.000391841116365583,0.000571463853975289,0.000291857112579931,0.000259525854534476,0.000277521643335512,0.000584784750789535,0.000573847264731423
177,0.00052191233041412,9.31282726663452E-05,0.000680122717411111,0.000772962531826404,0.00133029781073147,0.00133741358186575,0.000577475192485502,0.0010822200185147
177.25,0.000365525017387731,0.000291905956003186,0.000520853059436489,0.000441085814064301,0.000146540594242242,0.000521272129665368,0.000370730261471633,0.000759643403756047
177.5,0.000347329240965203,0.000251413529899411,0.000495340984821155,0.000523655252769963,0.000104624108158737,0.000575263637382268,0.000354021147286068,0.000671927689155065
