x,oscil,steady
0.0291160922,0.583039403,0.467492044
0.0291517302,0.602737248,0.476239026
0.0291873664,0.621299207,0.483929664
0.0292230044,0.63523972,0.487339556
0.0292586423,0.648604751,0.490618438
0.0292942803,0.657254875,0.49284628
0.0293299183,0.666739881,0.495402336
0.0293655563,0.694810152,0.505370319
0.0294011943,0.69878149,0.50539887
0.0294368323,0.702122986,0.502491832
0.0294724703,0.701762736,0.498648465
0.0295081083,0.698659658,0.496601433
0.0300070364,0.228571504,0.209471151
0.0300426744,0.229757696,0.210224122
0.0300783124,0.232106552,0.211717412
0.0301139504,0.233488753,0.212615415
0.0301495884,0.234860569,0.213574082
0.0301852264,0.23621124,0.214755818
0.0302208643,0.237220302,0.215800509
0.0302565023,0.236084387,0.215983123
0.0302921385,0.23495239,0.216103926
0.0303277764,0.23393327,0.215148732
0.0303634144,0.232914135,0.214193523
0.0303990524,0.231895,0.213238329
0.0304346904,0.23087588,0.212283134
0.0304703284,0.229710519,0.210988
0.0305059664,0.228546456,0.209661484
0.0305416044,0.227382392,0.208334967
0.0305772424,0.226218328,0.207008451
0.0306128804,0.224193633,0.204590753
0.0306485165,0.221899301,0.202018008
0.0306841545,0.21960485,0.199445128
0.0307197925,0.217310399,0.196872249
0.0307554305,0.21506457,0.19380714
0.0307910684,0.212803975,0.191000074
0.0308267064,0.210543394,0.188193023
0.0308623444,0.208282813,0.185385957
0.0308979824,0.206256807,0.18228589
0.0309336204,0.204427764,0.179758385
0.0309692584,0.202598706,0.177230895
0.0310048964,0.200769663,0.174703404
0.0310405325,0.198950857,0.171419606
0.0310761705,0.196664155,0.16858013
0.0311118085,0.194377437,0.165740639
0.0311474465,0.19209072,0.162901148
0.0311830845,0.190070078,0.158734888
0.0312187225,0.18728146,0.156252891
0.0312543586,0.184492856,0.153770909
0.0312899984,0.181865081,0.150496393
0.0313256346,0.17962572,0.145315856
0.0313612744,0.176568404,0.144002795
0.0313969105,0.173377916,0.143318713
0.0314325467,0.170894042,0.138738096
0.0314681865,0.168620899,0.133002669
0.0315038227,0.165841401,0.131314442
0.0315394625,0.162825301,0.131517291
0.0315750986,0.161574244,0.121603511
0.0316107385,0.16153641,0.104758613
0.0316463746,0.160152853,0.096593082
0.0316820145,0.157435343,0.0970309973
0.0317176506,0.154423267,0.0993674174
0.0317532867,0.150995463,0.104375608
0.0317889266,0.148282975,0.108013965
0.0318245627,0.147075653,0.108770035
0.0318602026,0.145912826,0.108435929
0.0318958387,0.144893438,0.104602076
0.0319314785,0.144010603,0.101522848
0.0319671147,0.143942863,0.102947757
0.0320027545,0.143895641,0.104020074
0.0320383906,0.144173741,0.0995844305
0.0320740305,0.144452706,0.0951466411
0.0321096666,0.146057174,0.0972341672
0.0321453027,0.147708282,0.0995368734
0.0321809426,0.149358869,0.101268217
0.0322165787,0.15100944,0.102999553
0.0322522186,0.154031053,0.105325282
0.0322878547,0.157361761,0.108751737
0.0323234946,0.160562828,0.11431618
0.0323591307,0.163763896,0.119880624
0.0323947705,0.168080077,0.123571113
0.0324304067,0.172947451,0.129241183
0.0324660465,0.177711517,0.13709183
0.0325016826,0.182475343,0.14494209
0.0325373188,0.188358054,0.152259365
0.0325729586,0.195825592,0.16146031
0.0326085947,0.203332409,0.171245262
0.0326442346,0.210839212,0.181030214
0.0326798707,0.218705088,0.189401075
0.0327155106,0.227281585,0.197687596
0.0327511467,0.235838845,0.206250116
0.0327867866,0.244396091,0.214812651
0.0328224227,0.252701223,0.222740725
0.0328580625,0.258998811,0.225078374
0.0328936987,0.265296102,0.22741589
0.0329293348,0.27159369,0.229753539
0.0329649746,0.277933776,0.231927201
0.0330006108,0.286551327,0.235934943
0.0330362506,0.295487344,0.235919118
0.0330718867,0.30557552,0.236406714
0.0331075266,0.315663725,0.236894295
0.0331431627,0.333291143,0.240376964
0.0331788026,0.352983415,0.24468936
0.0332144387,0.365698248,0.252938211
0.0332500748,0.375513047,0.262858599
0.0332857147,0.389934957,0.282790452
0.0333213508,0.401510268,0.29762277
0.0333569907,0.415642083,0.307272822
0.0333926268,0.425423175,0.31150341
0.0334282666,0.421475381,0.305587649
0.0338559188,-0.0312814564,-0.0286473576
0.0338915586,-0.0312470235,-0.0286799762
0.0339271948,-0.0308694541,-0.0284269322
0.0339628346,-0.0309897903,-0.0283121448
0.0339984708,-0.030243095,-0.0276882984
0.0340341069,-0.0285024066,-0.0267148539
0.0340697467,-0.0255501401,-0.0237709042
0.0341053829,-0.0239046458,-0.0218438897
0.0341410227,-0.0226541217,-0.0202820264
0.0341766588,-0.021550281,-0.0189977996
0.0342122987,-0.0212940853,-0.0180813298
0.0342479348,-0.0214087982,-0.0172819234
0.0342835747,-0.0222131982,-0.0179963987
0.0343192108,-0.0230967738,-0.0195219405
0.0343548469,-0.02372244,-0.020981146
0.0343904868,-0.0243481398,-0.0224404261
0.0344261229,-0.0249738395,-0.0238997061
0.0344617628,-0.0258170273,-0.0260031857
0.0344973989,-0.0270416029,-0.0289660208
0.0345330387,-0.0282661766,-0.0319288559
0.0345686749,-0.0294907521,-0.0348916911
0.0346043147,-0.0307958126,-0.0378189087
0.0346399508,-0.0324477926,-0.0405338705
0.0346755907,-0.0340997688,-0.043248836
0.0347112268,-0.0357517488,-0.0459637977
0.0347468629,-0.0373030901,-0.0483144224
0.0347825028,-0.0375432111,-0.0473777391
0.0348181389,-0.0377833322,-0.0464410596
0.0348537788,-0.0380234532,-0.0455043763
0.0348894149,-0.0382802784,-0.0445496254
0.0349250548,-0.037810456,-0.0420621745
0.0349606909,-0.0372383259,-0.0394209623
0.0349963307,-0.0366661958,-0.0367797464
0.0350319669,-0.0360940658,-0.0341385342
0.0350676067,-0.0351756699,-0.0313506983
0.0351032428,-0.0341163576,-0.0286058895
0.035138879,-0.0330569893,-0.0258609373
0.0351745188,-0.0319976211,-0.0231159832
0.035210155,-0.0303249322,-0.0204765592
0.0352457948,-0.0281329639,-0.0179488361
0.0352814309,-0.0259409957,-0.0154211139
0.0353170708,-0.0237490293,-0.0128933918
0.0353527069,-0.0212752558,-0.0107659074
0.0353883468,-0.0183059759,-0.00930685271
0.0354239829,-0.0153366961,-0.00784779806
0.035459619,-0.0123675717,-0.00638881978
0.0354952589,-0.00910077896,-0.00450483058
0.035530895,-0.00431922311,-0.000954114075
0.0355665348,0.000462332478,0.00259660254
0.035602171,0.00524388812,0.00614731899
