time,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8
1.066,0.207135447244657,0.00669283217454623,0.501228730066149,0.00891301531435699,0.00589718133728963,0.193170889808094,0.297130983906531,0.00441040485067082
1.068,0.202636473916231,0.00653543730313653,0.486375138957999,0.00883804159688669,0.00642607423349843,0.196076083960635,0.293204989310588,0.00412164831707513
1.07,0.221171644851003,0.0072406821388298,0.501944604204619,0.00928506994600652,0.00582145148664891,0.213859167435568,0.271958095746392,0.00477159393055594
1.072,0.198170565781515,0.0073989748044929,0.476416293861299,0.00896451900328058,0.0057994780565058,0.187715398916683,0.287725577736121,0.00562829678941321
1.074,0.210070238154187,0.00666467811147636,0.504870238145844,0.00878126498841238,0.00578791843124229,0.192031109762556,0.301345814674318,0.00644671950211882
1.076,0.1990896205791,0.00644413351597675,0.478275974350732,0.0089009909600654,0.00639585559276778,0.194504903682788,0.289039493531527,0.00634120716058397
1.078,0.220593532454397,0.00713961350412552,0.506930041554017,0.00909647192941161,0.00574587723921454,0.210470824485101,0.277270603146731,0.00778150829028852
1.08,0.196543970433008,0.00760080977989735,0.469042906253276,0.00930661698815182,0.00590772117328342,0.200095424057224,0.28049458282946,0.00868428974985979
1.082,0.211407432679316,0.00656003558425741,0.505986607956769,0.00861841155547142,0.00566186434631193,0.190851101685055,0.294189938673111,0.0091003818624243
1.084,0.19715249630998,0.00640247842700221,0.475679718839475,0.00892941438010362,0.00633187950504953,0.19383670807752,0.276425070836088,0.0090633534122784
1.086,0.21821703006698,0.00701784148250546,0.509811302253163,0.00893075657678058,0.00583797957088581,0.207229847232969,0.279724277708956,0.00998870851483672
1.088,0.199079014042998,0.00762255876671437,0.46841709898099,0.00953881930693989,0.00602777557145076,0.213859613107234,0.272403782644968,0.0125076637156498
1.09,0.210993110663056,0.00646120737349305,0.504634953297587,0.00844038539926103,0.00559373270610091,0.188116448254385,0.294210014602304,0.0139472396716604
1.092,0.19740081023285,0.00643155237512229,0.479160371948002,0.00895871364999681,0.00626015606560469,0.193774282086963,0.276749234911566,0.0151518985224508
1.094,0.214893328265669,0.0068872140796701,0.509407265495621,0.00884405142186962,0.00600626615319265,0.204563421767419,0.286364969282336,0.0163509322155712
1.096,0.205530355672176,0.00753503717001771,0.475047768858049,0.00963993990508678,0.00604898716289249,0.222030219833147,0.269127959010821,0.0236055543661861
1.098,0.209065506146887,0.00648713043027288,0.500945705161509,0.008347991940337,0.00554631881146796,0.184740785646079,0.294877805650631,0.0222461922295904
1.1,0.199732476129384,0.00652459171328569,0.486666273114265,0.0089814384170283,0.00612590092370173,0.194674660616616,0.27864336942027,0.0241017409789407
1.102,0.211020266658879,0.00676266133453292,0.504711361466632,0.00877800237898854,0.0061715779642773,0.202103003478102,0.286432445335859,0.0235621007314417
1.104,0.213184917211297,0.00742259160991676,0.485192337838751,0.00957913837873619,0.00602027446830284,0.222276402432431,0.264670378083582,0.0299357034499703
1.106,0.205917726932986,0.00670258572178875,0.494671541263166,0.00838881862753537,0.00557850979307078,0.181949877988819,0.291838337707472,0.0297710270350456
1.108,0.20338165390254,0.00663211701382638,0.494701038781956,0.0089486206506644,0.00600564770467078,0.195060156795565,0.286266070067479,0.0295060549598875
1.11,0.206784833069932,0.00664405852465517,0.49597208459887,0.00876368034636656,0.00632754747934981,0.199260525293851,0.289853865637022,0.0307345850546148
1.112,0.218883153188748,0.00732661813018514,0.49454957084579,0.00945623075139019,0.00592934529660857,0.218696283052246,0.265143387002277,0.0395261375910572
1.114,0.201912100905898,0.00705911148319007,0.485755427730927,0.00862810062599837,0.00565533010705273,0.183293497358227,0.290092313904067,0.0426494344310321
1.116,0.207203964170558,0.00669343859384354,0.500862812548035,0.00888635614938355,0.00587302848128614,0.19452590176137,0.297663729531574,0.0355512480752893
1.118,0.202539784017719,0.00653423391653886,0.48573975450244,0.00880399690331751,0.0063806406426369,0.197193236456424,0.291937651151433,0.0332167139413974
1.12,0.221181704013922,0.00724057769224736,0.501645403368186,0.00925212948656191,0.005790554196946,0.214696718012273,0.267477682774124,0.037568508926356
1.122,0.198091213430835,0.00740707228406419,0.47575183875014,0.00895105516579218,0.00576502823545836,0.191683793776872,0.284795090439818,0.0402532509316941
1.124,0.210111402134214,0.00666403659825611,0.504503168200677,0.00875812323384367,0.00575115372165566,0.193529608190216,0.29865799195323,0.035624329512669
1.126,0.199018293874,0.00644330003393543,0.477802480725595,0.00884386386989075,0.00636427010863218,0.195701406964702,0.283534808785045,0.032626463044795
1.128,0.220555615137788,0.00713808230721397,0.506683416938086,0.00904718943412442,0.00573516401985379,0.210745220304378,0.269099853571878,0.0386746295790755
1.13,0.196546429174953,0.00760381648137584,0.468462630374145,0.00928877891759086,0.00592406360828861,0.203962334154143,0.275956833052332,0.0507251765123983
1.132,0.21140588343753,0.00655790302921273,0.505540160100833,0.00860011248092846,0.00564606180857287,0.191333013859129,0.297233994785685,0.0417159029411558
1.134,0.197118156131447,0.00640225274031418,0.475299574469186,0.00889878521959507,0.00631158593053879,0.194900232778083,0.279004560474005,0.0388351382222006
1.136,0.218146812073018,0.00701616034503087,0.509519053576525,0.00889564256342228,0.00579078637575668,0.207901199504176,0.276986502680738,0.0382814656538592
1.138,0.199186588510482,0.00762369688403956,0.468062980463712,0.00951872302116542,0.00599706460659637,0.216495313948077,0.270057570112009,0.0443300572930872
1.14,0.21095624304594,0.00646203562239868,0.504146944100662,0.00842667021816224,0.00553796925328636,0.188252370609101,0.29360875908725,0.0392365889366077
1.142,0.197420995092543,0.00643405398624464,0.478906092450631,0.00893814250378949,0.00619964762093511,0.195023445375941,0.274796565636571,0.0351768044500348
1.144,0.21480542356373,0.00688548517258479,0.509028395718964,0.00879248224125073,0.00593351413976998,0.205516741574587,0.276134593908044,0.0355545148051414
1.146,0.205709264102611,0.007533837782401,0.474963683130039,0.009589762727151,0.006018271794583,0.222111961778684,0.261110252847837,0.0428414038136483
1.148,0.209002235644031,0.00649111400317345,0.500354982801571,0.00831151037349742,0.00552388557655239,0.184481081758906,0.286467561981586,0.0555861500038519
1.15,0.19979637736453,0.00652750369045219,0.486424371634297,0.00896380392101512,0.00609393994356931,0.195301522497694,0.274872265397885,0.0450745923100908
1.152,0.210911079455608,0.00675963404296212,0.504113665423264,0.00875215367421937,0.00613114231764741,0.203071666853813,0.282179831067423,0.0428966216930868
1.154,0.213346448415769,0.00742088002342788,0.485099988880079,0.00954549173489683,0.00596819235742687,0.222688286501218,0.259890845557962,0.0393655613787683
1.156,0.205825653204681,0.00671140115234154,0.493955957020266,0.00836366723161866,0.00554637671337283,0.182507981436664,0.285322031704229,0.0478418317273886
1.158,0.203463667027903,0.00663570191814764,0.49443157202807,0.00894712218521267,0.00593684049747286,0.195886936622495,0.281702076449982,0.0399795398221039
1.16,0.206665902736411,0.00664218871034296,0.495320511038395,0.00875122721400149,0.0062495613953936,0.20066161091031,0.284278086320594,0.038023103889678
1.162,0.218973254290917,0.0073260739956428,0.494419326823913,0.00941108680679206,0.00584400390096177,0.219893286578503,0.256118771357233,0.0361186881023074
1.164,0.201810006469216,0.00707007062194045,0.485067389636877,0.00859015727424301,0.00560868198613528,0.184490082603374,0.276879583496891,0.0410333059183745
1.166,0.207282840580486,0.00669528344601584,0.500599035056925,0.00885727139039314,0.00581628050910945,0.195264324055259,0.283533274386906,0.044622909631588
1.168,0.202430978975027,0.00653192107923147,0.4850368076522,0.00878733807600232,0.00633664043261677,0.198033001216904,0.279047862244897,0.0488622289295384
1.17,0.22118398438468,0.00723804780861114,0.501346059358083,0.00922625982059124,0.0057418354678346,0.215733058080249,0.256756547481719,0.0446672431990018
1.172,0.198009771084561,0.00741412129991615,0.475061419871557,0.00892481176829421,0.00572510508530624,0.192393728231817,0.27467726451869,0.0403146669964655
1.174,0.210154226911,0.00666264034533952,0.504067050052604,0.00872677282391342,0.005707432341862,0.194017080456933,0.288391268447871,0.0452298745328039
1.176,0.198939746797628,0.00644223580976452,0.477163547537501,0.00885264359691015,0.00630615309075111,0.196513330776832,0.275496072414403,0.0433171876263542
1.178,0.220495700361337,0.00713593612464726,0.506244396355293,0.00904264720374431,0.00566841748637933,0.212287319472035,0.262261881825673,0.0416414107917848
1.18,0.196545053401695,0.00760728848313452,0.467955667854758,0.0092677418853294,0.00583210992355129,0.205416967284905,0.269515916342707,0.0393116113405667
1.182,0.211408614374394,0.00655611344051692,0.505052696812107,0.0085676951183355,0.00558492408183018,0.192319214145244,0.2834872384817,0.0422479953027083
1.184,0.197097207112377,0.00640355153826308,0.474912636895122,0.00888412871346918,0.00624112228996045,0.195551619049164,0.265330705378008,0.0397090856571978
1.186,0.218060883667987,0.00701332050065166,0.509004832230709,0.0088811431929171,0.00575432925753402,0.208802568432288,0.26449432143553,0.0553634712766524
1.188,0.199292103551502,0.00762196861150398,0.467727693591208,0.00949666419501557,0.00594208359111185,0.218011043764742,0.261262656405272,0.0501296250505366
1.19,0.210917778775377,0.00646054161116842,0.503587687165941,0.00839248938738901,0.00551298198108077,0.189109277142144,0.281317020826569,0.0436397583438879
1.192,0.197451837078734,0.00643607258424957,0.478674042226741,0.00891381123383862,0.0061667562204278,0.19531158076243,0.263185510395878,0.0399732696740209
1.194,0.214705432206049,0.00688257990081566,0.508395158157423,0.00880060641116822,0.00591707679831568,0.205965226140585,0.269425225778435,0.056086273919485
1.196,0.205873103373512,0.0075314695933656,0.474629218913618,0.00959588826354197,0.00595949947041123,0.224665991335726,0.255916417097889,0.0500145942643595
1.198,0.208926658027213,0.00649460203878744,0.499768123217801,0.00830623603881595,0.0054649424875251,0.185546105774935,0.280640347764272,0.0427360297677147
1.2,0.199866382058145,0.00653148363970848,0.486265568917687,0.00893928666407493,0.00603119669572578,0.19605181049266,0.263567871524012,0.0383535303231565
1.202,0.210811514029192,0.0067584880706481,0.503467595880741,0.00874036281227143,0.00607340600238551,0.203314405719518,0.269766777717661,0.0452357418089659
1.204,0.213499399870191,0.00741932670097982,0.484803967954141,0.00953400677907599,0.00592350446168209,0.223754580648118,0.250696112584378,0.0613642391670319
1.206,0.20572911229984,0.00671879816449148,0.493369486376376,0.00835485952103133,0.0054923545811496,0.183096661190522,0.276436850300086,0.0563380764008624
1.208,0.203550654971235,0.00663829680271734,0.494224592693381,0.00890683336103015,0.00590758008863535,0.19639233981143,0.268234077919869,0.0496590047541275
1.21,0.206566610754029,0.00663997116594069,0.494597656756595,0.0087265834926492,0.00622401483490241,0.200488654178797,0.271833327505316,0.0506485126848679
1.212,0.219052447029187,0.00732400687497987,0.494055844447203,0.0094117802941077,0.0058328778105363,0.21991855060852,0.24915600592063,0.0733580701731576
1.214,0.201701007215808,0.00707863291100107,0.484371645433022,0.00860115222105626,0.00556917837117242,0.185656164323506,0.273847422900054,0.0594571700137709
1.216,0.207351908547612,0.00669578552452896,0.500228317306036,0.00884384037234819,0.00577759518968166,0.195918094745268,0.279466498716307,0.0514595295705367
1.218,0.202336725029007,0.00653067325448055,0.484404383972003,0.00876821244300925,0.00627703411247465,0.198515347711892,0.274908879653195,0.0482008090519718
1.22,0.221191714938312,0.00723777352214836,0.501034530699245,0.0092110725774292,0.00569492233779507,0.215893091015237,0.2516128462519,0.0525453640574403
1.222,0.197934009826152,0.00742203500265676,0.474406659425593,0.00892739899809406,0.00567615972605468,0.195315801766134,0.270400072052217,0.0627916850577396
1.224,0.210194963752284,0.00666197758497223,0.503704528849915,0.00871749368992104,0.0056573676648317,0.19473722544733,0.282901891283867,0.0542506150055016
1.226,0.198871979223611,0.00644137591171477,0.47671020446594,0.00881023671841956,0.0062616940256988,0.196860702502021,0.268772593611386,0.057106280665467
1.228,0.220457689545234,0.00713405050251021,0.505992400128386,0.00900853673809542,0.00564422893490954,0.211860709952672,0.253514738789414,0.0562265243646268
1.23,0.196554068200957,0.00760984918556516,0.46739596210683,0.00926421309533369,0.00583676157876335,0.207963088520833,0.263447021785612,0.0806554701460182
1.232,0.211406826566927,0.00655380347693078,0.5046227160506,0.00856125019871502,0.00555948306941103,0.192227709844312,0.28328913131472,0.0667982844249468
1.234,0.197067186708682,0.00640344144789074,0.47455991953967,0.00886371855081497,0.0062149164943488,0.19599282131583,0.265169377770436,0.0616063343293992
1.236,0.217990851956325,0.00701141915711168,0.508712005775158,0.00885759369206763,0.00570475133583781,0.208924548390689,0.261997203531747,0.0500006020769902
1.238,0.199404823353336,0.00762277416907361,0.467395176229494,0.00948982797647695,0.00591268770649263,0.219696325267338,0.259055449948837,0.0571331929437102
1.24,0.21087985577418,0.00646133430521313,0.503122446678095,0.00838977866805097,0.00546063075877133,0.188772060058735,0.282145512521197,0.0533488311943985
1.242,0.197475067639314,0.00643879792096855,0.478448606754681,0.0089031543354361,0.00611243475700517,0.195909014700549,0.263011032970872,0.0535337357756494
1.244,0.21461819210804,0.00688101417643011,0.508055466467215,0.00875940400280918,0.00585256565631853,0.206167928013954,0.26389490971003,0.051401048126415
1.246,0.206054346690238,0.00753026669220656,0.474587198202193,0.00955719285055428,0.00593726179808644,0.223774983140665,0.252983967778049,0.0569196074580969
1.248,0.208863353218289,0.00649873811909329,0.499234692950561,0.0082792667747161,0.00545257710294249,0.184766595739453,0.277994743816794,0.0745195717403139
1.25,0.19993260039021,0.00653442120284242,0.486073048627852,0.00892734070847184,0.00601244138908772,0.19596590872698,0.262864231111397,0.0682474767212036
1.252,0.210703331801506,0.00675559239908081,0.502941622582169,0.0087190311204781,0.00604992399935932,0.203511267084028,0.269570411452719,0.0683140297708879
1.254,0.213659134836831,0.00741748918626551,0.484765053895883,0.00950835024776164,0.00589055934414477,0.223314087424426,0.250906679067395,0.0634429858771536
1.256,0.205636956824835,0.00672754073739195,0.492723029516829,0.00833789364586355,0.00548005295714212,0.183035302748589,0.276499455231036,0.0662454583345909
1.258,0.203633091219816,0.00664171124399367,0.494007446564163,0.00891285283743595,0.00586186470785686,0.196353914329837,0.26990115094436,0.0584835597612868
1.26,0.206448080423576,0.00663825126479447,0.494019644963388,0.00872107568710696,0.00617355170473125,0.200861322783721,0.273077395718184,0.0633376793367545
1.262,0.219139334151864,0.00732361896367543,0.493984067324185,0.00937538045087064,0.00577458179179448,0.219809554638626,0.248101306891287,0.0641392883879876
1.264,0.201599628713537,0.00708961872391651,0.483746070965025,0.00857276440146805,0.00554953992558107,0.18563313027911,0.270167051208802,0.0679472257482799
1.266,0.207430259577874,0.00669745808948587,0.500016057108046,0.00882376480148476,0.00574862813652249,0.1954512305664,0.275067237223644,0.0606048055641943
1.268,0.202229318948435,0.00652845668052809,0.483773564566538,0.0087574999831119,0.00626362704247316,0.198057585703477,0.269917668167708,0.0859779888211115
1.27,0.221192190099128,0.00723536014484469,0.50080200131077,0.00918966019321156,0.00567569687486848,0.215465671043117,0.248276274385935,0.0954113288657439
1.272,0.197856203341489,0.00742894279104372,0.473793512563256,0.00890781011621108,0.00566736976741598,0.194392280612948,0.267446628693223,0.0949956055878751
1.274,0.210236541934557,0.00666041355225265,0.503326599000585,0.00869286954997126,0.00564471209400499,0.193888310656377,0.280611896759241,0.0804950259023897
1.276,0.198795451269676,0.00644051757786859,0.47613720277094,0.0088242704701813,0.00623903733649593,0.196350237753972,0.266932844446515,0.0987066600391797
1.278,0.220396149921135,0.00713227157103505,0.505617051634568,0.00900888440497393,0.00561231222878108,0.211905526755475,0.253348472318436,0.107870207587381
1.28,0.196557674732123,0.00761350330950021,0.466953052891949,0.00924904457832368,0.00577987190332589,0.207577772758601,0.262883530263547,0.112893099522217
1.282,0.211407884731612,0.00655227394839062,0.504176169847609,0.00853527295815938,0.00553053194501224,0.191785885313709,0.278006913925302,0.0998842279399339
1.284,0.197048766943691,0.0064049488514879,0.474215230167027,0.00885590388207113,0.00617815070640497,0.195216664169964,0.258821972036731,0.110659643971364
1.286,0.217904955667218,0.00700889799323262,0.508248627831053,0.00884791262850188,0.00569882862851767,0.208318766890498,0.25658959652408,0.1373828821994
1.288,0.199515840195804,0.00762128811583086,0.467119381517045,0.00947144413626268,0.0058864027223063,0.219140933243061,0.255830268758836,0.149607672110608
1.29,0.210841264710401,0.00646025135540757,0.502612275345156,0.008359679472984,0.00546089533107457,0.188304641509034,0.276337969454707,0.143211683529744
1.292,0.197509225514246,0.00644091458708721,0.478254837220372,0.00888356391868556,0.00610787031042242,0.194871071956341,0.25579743559647,0.140762869780332
1.294,0.214518266452683,0.00687814012363686,0.507451111540403,0.00877008453285637,0.00586375938090981,0.205350885984343,0.26098371109518,0.165277175707322
1.296,0.206219414318249,0.00752803196210644,0.474285613671302,0.00956664704751741,0.00590713979629089,0.224671914550689,0.250023184534877,0.175133999570095
1.298,0.208786750476355,0.00650262048247526,0.498674199946587,0.0082772971389305,0.00541899418424991,0.184735762078141,0.275229264240932,0.178410150450542
1.3,0.200004464774684,0.00653855122319236,0.485928563730903,0.00890999208662484,0.00597644608684625,0.195594772063467,0.255536979263845,0.164496686581872
1.302,0.210603346905934,0.00675450854914937,0.502300079744307,0.00871382618916347,0.00601859336423115,0.202672709686996,0.261894771368962,0.1802214657006
1.304,0.213809657132717,0.00741635342364379,0.484478030111708,0.00950169662767908,0.00587195400162468,0.223075807151171,0.245195270059087,0.194309042220932
1.306,0.205539647423002,0.00673554516145086,0.49215165283712,0.00833280359407062,0.00544836102858865,0.182717182593419,0.270982226634329,0.210565165446431
1.308,0.203720658885854,0.00664457845297223,0.493811164502862,0.00887713307868635,0.00585509089672865,0.195858740661468,0.259928842132541,0.184584210683053
1.31,0.206349411211044,0.00663620669675484,0.493307879067341,0.00870061881842158,0.00616974979824958,0.199721751678729,0.262999913095045,0.198945365257372
1.312,0.219214586428988,0.0073217926370036,0.493627786972625,0.00937763412884055,0.00578313689438549,0.218880967576314,0.242435736487709,0.213880637833402
1.314,0.201491227265972,0.00709847598779716,0.483067784352767,0.00858410085591161,0.00552704073873288,0.186186929473002,0.266430086954612,0.229419850161281
1.316,0.207498482922211,0.00669824324068254,0.499650626270709,0.0088118704830809,0.00572657490060112,0.195295255851328,0.269561438768809,0.20182933780745
1.318,0.202136298763041,0.00652747627910527,0.483148233340155,0.00874233944606772,0.00622091483527031,0.197742913594483,0.263752560209262,0.216515602973147
1.32,0.221195962050901,0.00723527421946979,0.500475412959594,0.00918015108092109,0.00564383191035641,0.214902476057612,0.242672788597672,0.220580587375084
1.322,0.197782711355402,0.00743697555403263,0.473131906047365,0.00891516441330717,0.0056319964299711,0.196862113147059,0.261164204643545,0.230064327039082
1.324,0.210275238941298,0.0066600100523043,0.502948553925222,0.00868782120534229,0.00560624386455827,0.194062347647526,0.272206114251822,0.205312859279894
1.326,0.198729902168512,0.00643993204651902,0.475678600295283,0.00878779440449639,0.00620368423178216,0.196160655821084,0.256892581031951,0.220468351247629
1.328,0.220356450417216,0.00713039575066459,0.505340382781696,0.00898004698940634,0.00559321730873968,0.211012572322528,0.242906219661421,0.222798035150584
1.33,0.196571696631058,0.00761594924010885,0.466385198758491,0.00924931593848014,0.00578768806046967,0.209930356751306,0.253303260968882,0.224112137333594
1.332,0.211403988366366,0.00655011030013332,0.503726644148547,0.00853164119730401,0.0055066479248717,0.191401934614688,0.272106867391253,0.221700626479287
1.334,0.197021347922158,0.00640520450270423,0.473858314762558,0.00884048958302387,0.00615098014834824,0.195421916721402,0.251141599901579,0.220953008597102
1.336,0.217833257581441,0.00700697661215813,0.507920737469879,0.00883052977555874,0.00564721585186768,0.208268857148722,0.2480813760136,0.230177338371801
1.338,0.199631789436212,0.00762196062980794,0.466758811929751,0.00947265255606357,0.00585401153820564,0.220975191942343,0.246760086856969,0.22033857063231
1.34,0.21080035697526,0.00646121541584996,0.502106219787637,0.00836441587605541,0.00540334809811033,0.188006919885002,0.268315937267754,0.221437535114195
1.342,0.197533812259813,0.0064439755662037,0.478006243522146,0.00887948640567232,0.00604320618490714,0.195669072651323,0.246336322225774,0.21276021305093
1.344,0.214430077987709,0.00687678168788275,0.50706989204391,0.00873672153998003,0.00578759464568999,0.205836414182529,0.246940537490586,0.227272629584433
1.346,0.206401471596077,0.0075268439240259,0.474211768097768,0.00953582576433574,0.00586983297537797,0.224294616620217,0.239448868765049,0.213361536867735
1.348,0.208722119137119,0.00650694411573394,0.498104096381668,0.0082573025339932,0.00539038391199063,0.18434152268372,0.263099247925535,0.229463588523994
1.35,0.200071654133324,0.00654151936851643,0.485707736330447,0.0089014182150135,0.00593825060480865,0.195963197265104,0.244243176028407,0.202647823995164
1.352,0.210495206262479,0.00675169736149682,0.501738084850203,0.00869696202957087,0.00597308756414199,0.203327612996104,0.249744594845239,0.231223917073534
1.354,0.21396680343399,0.00741434022728519,0.484397467415913,0.009483598030714,0.00581241894502776,0.223256330954582,0.235782330447622,0.22835330974822
1.356,0.205446633544951,0.00674420544974737,0.491456308399816,0.00832289491026937,0.00541165403206298,0.183226910864827,0.26010575600206,0.230247458706776
1.358,0.203802798008725,0.00664780667616359,0.493547652495351,0.00888986818289992,0.00577982365757407,0.196461218880678,0.248778723031864,0.197433698268863
1.36,0.206230536037663,0.00663452026293638,0.492684307490048,0.00870235113813571,0.00608824467207253,0.200898629351164,0.250854143902952,0.226091493276314
1.362,0.219297625472831,0.00732136042249916,0.4935050282495,0.00935050007553829,0.00569282930760611,0.219736243730604,0.230798583814252,0.23252486024096
1.364,0.20138991716805,0.00710934487808368,0.482391712751523,0.00856531472639138,0.00547593984617636,0.186951592736689,0.252723807541347,0.226765520683535
1.366,0.207575602433351,0.00669960244084061,0.49938846509101,0.00880142447505906,0.00566310322751409,0.195760305331146,0.253700835097507,0.199280848118549
1.368,0.202029919338049,0.00652522580522523,0.482481535563628,0.00873740704627164,0.00616931988959867,0.198315389803026,0.248527016217321,0.223851449148454
1.37,0.221194588041155,0.00723283874438312,0.500216372058241,0.00916319914232397,0.00558776451881439,0.215559038076488,0.22910876577135,0.244615648918704
1.372,0.197708503042905,0.00744365960187649,0.472492386048706,0.00890151202637827,0.0055842914978209,0.196839833454756,0.249081040851858,0.239382325770527
1.374,0.210315604378323,0.00665813062788121,0.502531252060049,0.00866968727737044,0.00555466927695075,0.194125400705052,0.259769231158297,0.215154682326884
1.376,0.198655458768919,0.00643898507082834,0.475079054044649,0.00880606022657807,0.00613594770992676,0.196699917884332,0.245494721499116,0.221517743616244
1.378,0.220293514316383,0.00712861977782138,0.504927941789703,0.00898588940299315,0.00551796379983154,0.212209088219511,0.230670868567155,0.246615896432751
1.38,0.196580726859698,0.00761943742545361,0.465916388461781,0.00924177239894754,0.00568545439545889,0.210339686781107,0.242834418931035,0.241929478126889
1.382,0.211403907707911,0.00654853272801454,0.503241465104936,0.00851317089392482,0.0054353318877942,0.191993899242302,0.256819343394063,0.228512919813817
1.384,0.197005847881074,0.00640659268197479,0.473485142975525,0.00884054518311092,0.00606769237456482,0.195868925944276,0.237994387154782,0.223938275326628
1.386,0.217747825846474,0.00700443846182371,0.507429400426796,0.0088267531696856,0.00559760851921799,0.20900626405392,0.233201408568491,0.252323689085541
1.388,0.199749074786864,0.00762036027865793,0.466484304634148,0.00945820432176262,0.00578121658581439,0.221434796304266,0.236305550183773,0.25194560309158
1.39,0.210762331376704,0.00646023772748299,0.501583052262194,0.00833843995955558,0.0053616551614638,0.188661030569223,0.255432809208373,0.258717737820357
1.392,0.197572074999315,0.00644589776874404,0.477803154343468,0.00886546509019643,0.00599360893700408,0.195814874363841,0.23464668362436,0.233849173400865
1.394,0.214330949419551,0.00687362585147902,0.50644747971653,0.00875001020314879,0.00575527024123838,0.206264623970111,0.237388040204574,0.255228448003274
1.396,0.20656886405404,0.0075244231358535,0.473910094222493,0.00954773435623574,0.00579500239199918,0.226217306445709,0.230790085096882,0.260612203096004
1.398,0.208645264166318,0.00651097974751104,0.49753242807748,0.00825843587463047,0.00531808901564413,0.185319347280996,0.254318461179272,0.277086243877629
1.4,0.200146281264911,0.00654548814758918,0.485554517008035,0.00889090255275164,0.00586049351095191,0.196677850373712,0.233452046081979,0.241475101900061
1.402,0.210395395003849,0.00675035621943494,0.501080994108017,0.00869889632715488,0.0059016958223853,0.20372716158963,0.239563574333873,0.257427624095739
1.404,0.214116233658631,0.00741321199260162,0.484114404544112,0.00948234358285334,0.0057529898540149,0.22421390301966,0.226816556628899,0.268312537416007
1.406,0.205349567871426,0.00675247268836136,0.490889535280087,0.00832254069343363,0.00534211978674751,0.183878472523433,0.251104314839557,0.283011970120481
1.408,0.203892185501732,0.00665052360485611,0.493359235598816,0.00885985434247507,0.00573415912372187,0.197043023478994,0.237114937773923,0.244382140183152
1.41,0.20613350488484,0.00663219673856887,0.491985271790516,0.00868632482455237,0.0060450982208586,0.200960618177018,0.241908731712494,0.259415008902589
1.412,0.219370791476054,0.00731930511036038,0.493171163436385,0.00935512404331179,0.00566345143226113,0.220063491368144,0.224414365945377,0.268749444150835
1.414,0.201283494817487,0.00711806250641492,0.481742067196254,0.00857829390871556,0.00541933753340338,0.188484056153999,0.247777852826122,0.278626800786364
1.416,0.207644694864018,0.00670022119596043,0.499057031039317,0.00879115409976552,0.00560891380160324,0.196595870793096,0.247825540854531,0.248076582127272
1.418,0.201938975358176,0.00652399573832734,0.481897970408189,0.00872622562155512,0.00609626178991237,0.19908858712507,0.244062887840171,0.262224783114809
1.42,0.221195883582378,0.00723238097248964,0.499922394715862,0.00915953380692977,0.00552729864344001,0.216172771137038,0.225067273097566,0.263169797549751
1.422,0.197638368704581,0.00745129210733612,0.471881835395704,0.00891354282813254,0.00552196823812838,0.200237798799285,0.244652329187562,0.26552969363206
1.424,0.210353717506643,0.00665755012165099,0.502215123800797,0.00866746603161727,0.00549042303132909,0.195260107211899,0.253660853940629,0.25005188239187
1.426,0.198593322857793,0.00643836524979273,0.47469290051424,0.00877452842323018,0.00607638236020881,0.19748523216026,0.240306330181549,0.25826528719486
1.428,0.220253715355053,0.00712641033536614,0.504720177159157,0.00896050141780194,0.00547744464222014,0.212380136637625,0.226431323899004,0.262493133745065
1.43,0.196601230114354,0.00762135353196167,0.46543638113977,0.00924300950721753,0.00567185787143365,0.213455943498552,0.239377655317746,0.255677653747439
1.432,0.211399648219939,0.00654609144743078,0.502882034335229,0.00850908212800089,0.00539282212969854,0.192465921239373,0.255765887383126,0.261006626697546
1.434,0.196982590931141,0.00640677426896776,0.473223270258152,0.00882426839947791,0.00602197973476381,0.196803334620753,0.235431019976269,0.248509765704985
1.436,0.217676187967303,0.00700209026061151,0.507186135913182,0.00881013646471858,0.00553041478673007,0.209665951709412,0.230496227702532,0.262783542309383
1.438,0.199870285966281,0.00762042697526012,0.46621187016811,0.00946225278671995,0.00573282399008418,0.223761173994981,0.232597120814923,0.249438867108542
1.44,0.210720452434994,0.00646094488677471,0.501164580143605,0.00834456298606228,0.00529033045494671,0.18894062634443,0.252170302274192,0.257485975682123
1.442,0.197599950816811,0.0064488352329224,0.477637682374144,0.00886307125934168,0.00591561705703104,0.197009533891678,0.230955015693324,0.234506406166333
1.444,0.21424357929247,0.0068720209107694,0.506150377066724,0.00872019364261985,0.0056708462864768,0.207111341478195,0.230322246359907,0.258825881362929
1.446,0.206753707894021,0.00752277591846073,0.473928086584195,0.00952216794381761,0.00574832014098302,0.226234402030534,0.227174161647958,0.244114737615605
1.448,0.208581020538656,0.00651507706986443,0.497065002739597,0.00824326389082922,0.0052807062913101,0.185319791589761,0.250021588010927,0.25974030704234
1.45,0.200216749028511,0.00654809056075665,0.485432000032668,0.0088839399665336,0.00581519318378223,0.197289189849841,0.229781502003586,0.230083874213783
1.452,0.210289303132077,0.00674723177728561,0.500629360051966,0.00868104514061159,0.00585324332706195,0.20462256272715,0.234325810771598,0.2589426384662
1.454,0.214273097777588,0.00741069937667311,0.484143630834833,0.00946412324477462,0.00569151335975414,0.224656518013031,0.223889130721201,0.256524290269601
